SC1.EMInert.X             SC1.EMInert.Y             SC1.EMInert.Z             SC1.UTCModJulian          
378267.5291138854         -30097.35657853666        -57661.53720128055        57729.37133419575         
378308.7698655206         -29858.91822302379        -57371.53653299821        57729.37575970203         
378349.8678824758         -29620.54679159508        -57081.0798877441         57729.38018520831         
378390.8251659926         -29382.2424022527         -56790.16533618923        57729.38461071459         
378431.6437467453         -29144.00516670848        -56498.79092664432        57729.38903622087         
378472.3256853771         -28905.83519016675        -56206.95468472419        57729.39346172715         
378512.8730730455         -28667.73257113433        -55914.65461302437        57729.39788723343         
378553.2880319754         -28429.69740125705        -55621.88869080956        57729.40231273972         
378593.5727160335         -28191.72976509237        -55328.654873665          57729.406738246           
378633.7293113095         -27953.82973990822        -55034.95109315948        57729.41116375228         
378673.7600367139         -27715.99739546926        -54740.77525649899        57729.41558925856         
378713.667144587          -27478.23279382313        -54446.12524617793        57729.42001476484         
378753.4529213274         -27240.53598904774        -54150.99891960657        57729.42444027113         
378793.119688027          -27002.9070270565         -53855.3941087675         57729.42886577741         
378832.6698011284         -26765.34594532508        -53559.30861982696        57729.43329128368         
378872.1056530926         -26527.85277267585        -53262.74023277502        57729.43771678997         
378911.4296730871         -26290.42752898976        -52965.68670102385        57729.44214229625         
378950.6443276886         -26053.07022494287        -52668.14575101698        57729.44656780253         
378989.7521215988         -25815.78086176722        -52370.11508184919        57729.45099330881         
379028.755598383          -25578.5594309449         -52071.59236484789        57729.45541881509         
379067.657341224          -25341.40591392598        -51772.57524316494        57729.45984432138         
379106.4599736935         -25104.32028183738        -51473.06133136119        57729.46426982766         
379145.1661605459         -24867.30249515002        -51173.04821496621        57729.46869533394         
379183.7786085253         -24630.35250340136        -50872.53345006546        57729.47312084022         
379222.3000671988         -24393.47024484294        -50571.51456284493        57729.4775463465          
379260.733329807          -24156.65564610375        -50269.98904914179        57729.48197185278         
379299.0812341342         -23919.90862187527        -49967.95437400488        57729.48639735906         
379337.3466634076         -23683.22907448818        -49665.40797119433        57729.49082286534         
